660 1,660 2,660 3,660 4,660 5,660 6,660 7,660 8,660 9,660 10,660 11,660 12,940 1,940 2,940 3,940 4,940 5,940 6,940 7,940 8,940 9,940 10,940 11,940 12,850 1,850 2,850 3,850 4,850 5,850 6,850 7,850 8,850 9,850 10,850 11,850 12,pkt_counter,timestamp_iso
359683,346303,221654,219170,184820,215576,223725,247731,231707,254285,262773,371438,108348,95083,52723,54011,56567,65382,62079,70437,60621,71444,71223,118823,19987,16082,11125,10726,10538,10222,11960,12150,11853,12425,11972,19975,112,2025-11-25T15:16:03.032-06:00
359688,346215,221658,219134,184777,215582,223721,247711,231763,254262,262709,371346,108350,95109,52693,54025,56602,65366,62092,70453,60602,71459,71200,118810,20035,16061,11125,10723,10567,10217,11944,12152,11843,12373,11986,19981,113,2025-11-25T15:16:03.114-06:00
359640,346176,221633,219186,184980,215875,223693,247711,231753,254265,262706,371182,108367,95097,52696,54031,56698,65538,62102,70449,60610,71439,71246,118826,20009,16057,11124,10730,10552,10242,11959,12139,11845,12416,11975,19953,113,2025-11-25T15:16:03.114-06:00
359785,346350,221668,219289,185025,215903,224244,248762,232377,254438,262634,371186,108351,95107,52711,54112,56750,65651,62360,70970,60969,71626,71242,118847,19998,16054,11128,10756,10573,10245,11993,12219,11891,12401,11977,19982,114,2025-11-25T15:16:03.202-06:00
359664,346286,221665,219427,185102,215968,224417,248995,232515,254490,262744,371162,108345,95144,52738,54122,56750,65643,62416,71045,61043,71670,71286,118844,19980,16053,11155,10751,10560,10250,12003,12242,11905,12440,11994,19972,114,2025-11-25T15:16:03.202-06:00
359570,346227,221651,219377,185041,215942,224312,248921,232568,254509,262749,371192,108346,95105,52711,54118,56765,65653,62425,71042,61051,71659,71266,118807,20006,16026,11135,10739,10559,10262,11997,12235,11902,12448,11979,19967,115,2025-11-25T15:16:03.236-06:00
359651,346291,221637,219382,185073,215971,224353,248932,232575,254545,262772,371259,108389,95127,52731,54134,56758,65652,62417,71051,61046,71662,71257,118829,20009,16063,11139,10734,10570,10264,11999,12228,11921,12445,11978,19953,115,2025-11-25T15:16:03.236-06:00
359578,346219,221604,219332,185096,215948,224310,248901,232564,254484,262742,371138,108348,95119,52721,54126,56751,65643,62402,71025,61051,71652,71273,118818,20003,16069,11145,10746,10566,10258,11989,12233,11914,12444,11981,19972,116,2025-11-25T15:16:03.328-06:00
359636,346212,221603,219300,185029,215954,224363,248916,232546,254457,262705,371115,108355,95076,52730,54118,56755,65653,62410,71042,61061,71656,71275,118822,19976,16055,11131,10765,10586,10251,11977,12258,11903,12456,12019,19981,116,2025-11-25T15:16:03.328-06:00
359528,346161,221648,219235,184841,215680,224220,248766,232466,254438,262731,371262,108356,95112,52724,54074,56634,65460,62354,70976,61030,71630,71221,118798,19991,16050,11123,10748,10544,10231,11984,12241,11904,12440,11990,19973,117,2025-11-25T15:16:03.391-06:00
359616,346263,221657,219103,184674,215410,223706,247669,231813,254318,262745,371444,108358,95099,52713,54005,56467,65197,62050,70422,60691,71468,71141,118797,20015,16073,11121,10722,10522,10208,11951,12140,11855,12418,11976,19993,117,2025-11-25T15:16:03.391-06:00
359708,346305,221718,219200,184622,215188,223044,246323,230935,254060,262729,371621,108336,95067,52682,53997,56383,65027,61732,69784,60168,71238,71111,118731,20018,16061,11131,10717,10523,10199,11892,12065,11791,12385,11963,19962,118,2025-11-25T15:16:03.507-06:00
359758,346338,221757,219256,184553,215150,222861,245765,230511,253925,262795,371552,108349,95081,52676,53991,56357,64996,61543,69521,59941,71151,71129,118750,20064,16056,11116,10716,10496,10191,11872,12002,11763,12379,11973,19939,118,2025-11-25T15:16:03.507-06:00
359694,346318,221706,219275,184603,215157,222835,245803,230475,253891,262782,371567,108332,95073,52684,53998,56361,65006,61590,69518,59934,71151,71134,118761,20012,16047,11130,10710,10515,10189,11873,12019,11749,12364,11985,19980,119,2025-11-25T15:16:03.537-06:00
359722,346310,221756,219326,184584,215209,222865,245816,230499,253904,262673,371502,108332,95088,52711,54003,56360,65017,61589,69552,59951,71126,71129,118697,20043,16057,11113,10733,10503,10195,11881,12017,11753,12372,11980,19960,119,2025-11-25T15:16:03.537-06:00
