t_center_s,R_art,R_vein,rho_hat,Sa_est,Sv_est,Sa_pct,Sv_pct
245.48,2.151752199994832,0.9318142846452252,6.856118846784078,0.98,1.0,98.0,100.0
246.48,2.0899786217004954,0.9573467286915144,6.856118846784078,0.9835373723656422,1.0,98.35373723656421,100.0
247.48,2.3001682726971757,0.9718882505057534,6.856118846784078,0.971545187171923,1.0,97.15451871719229,100.0
248.48,2.181039390827458,0.9838238263730669,6.6592899580402385,0.9746520159003275,1.0,97.46520159003275,100.0
249.48,2.0846648801228636,0.9645542010367382,6.642358805941298,0.98,1.0,98.0,100.0
250.48,2.0683016851629223,0.9612162912354049,6.642358805941298,0.9809660945310766,1.0,98.09660945310766,100.0
251.48,1.9996968549816183,0.9638970274805957,6.59022082771187,0.9840880325617066,1.0,98.40880325617066,100.0
252.48,2.116854591968043,0.9559046645922958,6.572785338502758,0.9767823974415972,1.0,97.67823974415973,100.0
253.48,1.9396551752246523,0.9859910332837518,6.515831184381869,0.9863524545387673,1.0,98.63524545387673,100.0
254.48,2.062829660377166,0.9848676338892628,6.572785338502758,0.9800000000000001,1.0,98.00000000000001,100.0
255.48,2.044954937204018,0.9819703725607705,6.572785338502758,0.9810665533582758,1.0,98.10665533582757,100.0
256.48,2.240165796637957,0.9724402523465973,6.572785338502758,0.9694717033344328,1.0,96.94717033344328,100.0
257.48,2.0985073585545417,0.9441090541609053,6.515831184381869,0.9767826599930265,1.0,97.67826599930265,100.0
